label,class_name,total_groups,train_groups,val_groups,train_samples,val_samples,validation_status,segment,correct,recall,actual_training_exposures_to_selected_epoch
404,0404,171,154,17,154,17,covered_noisy_labels,head,12,0.7058823704719543,1339
405,0405,162,146,16,146,16,covered_noisy_labels,head,9,0.5625,1276
406,0406,170,153,17,153,17,covered_noisy_labels,head,16,0.9411764740943909,1334
407,0407,99,89,10,89,10,covered_noisy_labels,middle,1,0.10000000149011612,1016
408,0408,223,201,22,201,22,covered_noisy_labels,head,14,0.6363636255264282,1500
409,0409,177,159,18,161,18,covered_noisy_labels,head,12,0.6666666865348816,1315
410,0410,156,140,16,140,16,covered_noisy_labels,head,13,0.8125,1317
411,0411,228,205,23,205,23,covered_noisy_labels,head,17,0.739130437374115,1493
412,0412,217,195,22,195,22,covered_noisy_labels,head,19,0.8636363744735718,1513
413,0413,22,20,2,20,2,covered_noisy_labels,middle,1,0.5,491
414,0414,177,159,18,159,18,covered_noisy_labels,head,16,0.8888888955116272,1334
415,0415,157,141,16,141,16,covered_noisy_labels,head,16,1.0,1295
416,0416,241,217,24,217,24,covered_noisy_labels,head,14,0.5833333134651184,1545
417,0417,172,155,17,155,17,covered_noisy_labels,head,14,0.8235294222831726,1258
418,0418,150,135,15,135,15,covered_noisy_labels,head,12,0.800000011920929,1230
419,0419,233,210,23,211,23,covered_noisy_labels,head,15,0.6521739363670349,1553
420,0420,188,169,19,169,19,covered_noisy_labels,head,14,0.7368420958518982,1417
421,0421,245,221,24,221,24,covered_noisy_labels,head,23,0.9583333134651184,1528
422,0422,173,156,17,156,17,covered_noisy_labels,head,15,0.8823529481887817,1378
423,0423,225,203,22,203,22,covered_noisy_labels,head,19,0.8636363744735718,1408
424,0424,190,171,19,171,19,covered_noisy_labels,head,9,0.4736842215061188,1394
425,0425,193,174,19,174,19,covered_noisy_labels,head,19,1.0,1349
426,0426,226,203,23,203,23,covered_noisy_labels,head,7,0.30434781312942505,1527
427,0427,247,222,25,222,25,covered_noisy_labels,head,17,0.6800000071525574,1606
428,0428,176,158,18,158,18,covered_noisy_labels,head,14,0.7777777910232544,1348
429,0429,231,208,23,210,23,covered_noisy_labels,head,13,0.5652173757553101,1483
430,0430,231,208,23,210,23,covered_noisy_labels,head,18,0.782608687877655,1592
431,0431,141,127,14,127,14,covered_noisy_labels,head,6,0.4285714328289032,1228
432,0432,227,204,23,206,24,covered_noisy_labels,head,5,0.2083333283662796,1548
433,0433,169,152,17,152,17,covered_noisy_labels,head,17,1.0,1264
434,0434,245,221,24,221,24,covered_noisy_labels,head,19,0.7916666865348816,1559
435,0435,190,171,19,171,19,covered_noisy_labels,head,16,0.8421052694320679,1428
436,0436,163,147,16,147,16,covered_noisy_labels,head,5,0.3125,1311
437,0437,178,160,18,160,18,covered_noisy_labels,head,16,0.8888888955116272,1423
