label,class_name,total_groups,train_groups,val_groups,train_samples,val_samples,validation_status,segment,correct,recall,actual_training_exposures_to_selected_epoch
163,0163,153,138,15,138,15,covered_noisy_labels,head,9,0.6000000238418579,828
164,0164,227,204,23,204,23,covered_noisy_labels,head,18,0.782608687877655,1224
165,0165,223,201,22,202,22,covered_noisy_labels,head,19,0.8636363744735718,1212
166,0166,196,176,20,177,20,covered_noisy_labels,head,11,0.550000011920929,1062
167,0167,227,204,23,204,23,covered_noisy_labels,head,9,0.3913043439388275,1224
168,0168,239,215,24,215,24,covered_noisy_labels,head,12,0.5,1290
169,0169,234,211,23,211,23,covered_noisy_labels,head,22,0.95652174949646,1266
170,0170,187,168,19,168,19,covered_noisy_labels,head,16,0.8421052694320679,1008
171,0171,246,221,25,222,25,covered_noisy_labels,head,11,0.4399999976158142,1332
172,0172,246,221,25,221,25,covered_noisy_labels,head,6,0.23999999463558197,1326
173,0173,211,190,21,191,22,covered_noisy_labels,head,22,1.0,1146
174,0174,194,175,19,176,19,covered_noisy_labels,head,6,0.31578946113586426,1056
175,0175,212,191,21,192,21,covered_noisy_labels,head,17,0.8095238208770752,1152
176,0176,165,149,16,149,16,covered_noisy_labels,head,13,0.8125,894
177,0177,221,199,22,199,22,covered_noisy_labels,head,13,0.5909090638160706,1194
178,0178,168,151,17,151,17,covered_noisy_labels,head,13,0.7647058963775635,906
179,0179,224,202,22,202,22,covered_noisy_labels,head,5,0.22727273404598236,1212
180,0180,231,208,23,209,23,covered_noisy_labels,head,20,0.8695651888847351,1254
181,0181,228,205,23,205,23,covered_noisy_labels,head,10,0.43478259444236755,1230
182,0182,228,205,23,208,25,covered_noisy_labels,head,14,0.5600000023841858,1248
183,0183,5,4,1,4,1,covered_noisy_labels,tail,0,0.0,24
184,0184,237,213,24,214,24,covered_noisy_labels,head,20,0.8333333134651184,1284
185,0185,166,149,17,150,17,covered_noisy_labels,head,15,0.8823529481887817,900
186,0186,177,159,18,160,18,covered_noisy_labels,head,12,0.6666666865348816,960
187,0187,189,170,19,170,19,covered_noisy_labels,head,6,0.31578946113586426,1020
188,0188,182,164,18,164,18,covered_noisy_labels,head,4,0.2222222238779068,984
189,0189,187,168,19,168,19,covered_noisy_labels,head,10,0.5263158082962036,1008
190,0190,236,212,24,213,24,covered_noisy_labels,head,23,0.9583333134651184,1278
191,0191,247,222,25,222,25,covered_noisy_labels,head,11,0.4399999976158142,1332
192,0192,228,205,23,205,23,covered_noisy_labels,head,22,0.95652174949646,1230
193,0193,167,150,17,150,17,covered_noisy_labels,head,15,0.8823529481887817,900
194,0194,215,193,22,193,22,covered_noisy_labels,head,16,0.7272727489471436,1158
195,0195,197,177,20,177,20,covered_noisy_labels,head,17,0.8500000238418579,1062
196,0196,244,220,24,221,24,covered_noisy_labels,head,3,0.125,1326
197,0197,167,150,17,150,17,covered_noisy_labels,head,10,0.5882353186607361,900
198,0198,241,217,24,217,24,covered_noisy_labels,head,22,0.9166666865348816,1302
199,0199,231,208,23,208,23,covered_noisy_labels,head,19,0.8260869383811951,1248
200,0200,186,167,19,167,19,covered_noisy_labels,head,16,0.8421052694320679,1002
201,0201,244,220,24,220,24,covered_noisy_labels,head,21,0.875,1320
202,0202,232,209,23,209,23,covered_noisy_labels,head,13,0.5652173757553101,1254
203,0203,242,218,24,218,24,covered_noisy_labels,head,9,0.375,1308
204,0204,216,194,22,194,22,covered_noisy_labels,head,14,0.6363636255264282,1164
205,0205,163,147,16,147,16,covered_noisy_labels,head,10,0.625,882
206,0206,246,221,25,222,25,covered_noisy_labels,head,18,0.7200000286102295,1332
207,0207,237,213,24,213,24,covered_noisy_labels,head,20,0.8333333134651184,1278
208,0208,170,153,17,153,17,covered_noisy_labels,head,15,0.8823529481887817,918
209,0209,177,159,18,159,19,covered_noisy_labels,head,10,0.5263158082962036,954
210,0210,180,162,18,162,18,covered_noisy_labels,head,15,0.8333333134651184,972
211,0211,185,167,18,167,18,covered_noisy_labels,head,12,0.6666666865348816,1002
212,0212,161,145,16,145,16,covered_noisy_labels,head,11,0.6875,870
213,0213,180,162,18,162,18,covered_noisy_labels,head,4,0.2222222238779068,972
214,0214,197,177,20,178,20,covered_noisy_labels,head,17,0.8500000238418579,1068
215,0215,224,202,22,202,22,covered_noisy_labels,head,21,0.9545454382896423,1212
216,0216,176,158,18,158,18,covered_noisy_labels,head,7,0.3888888955116272,948
217,0217,242,218,24,220,24,covered_noisy_labels,head,19,0.7916666865348816,1320
218,0218,221,199,22,200,22,covered_noisy_labels,head,14,0.6363636255264282,1200
219,0219,192,173,19,174,19,covered_noisy_labels,head,14,0.7368420958518982,1044
220,0220,213,192,21,193,21,covered_noisy_labels,head,6,0.2857142984867096,1158
221,0221,191,172,19,172,19,covered_noisy_labels,head,12,0.6315789222717285,1032
222,0222,163,147,16,148,16,covered_noisy_labels,head,14,0.875,888
223,0223,216,194,22,194,22,covered_noisy_labels,head,21,0.9545454382896423,1164
224,0224,220,198,22,198,22,covered_noisy_labels,head,16,0.7272727489471436,1188
225,0225,155,139,16,140,16,covered_noisy_labels,head,9,0.5625,840
226,0226,221,199,22,202,22,covered_noisy_labels,head,17,0.7727272510528564,1212
227,0227,227,204,23,204,23,covered_noisy_labels,head,23,1.0,1224
228,0228,226,203,23,204,23,covered_noisy_labels,head,14,0.6086956262588501,1224
229,0229,163,147,16,147,16,covered_noisy_labels,head,7,0.4375,882
230,0230,217,195,22,195,22,covered_noisy_labels,head,18,0.8181818127632141,1170
231,0231,166,149,17,149,17,covered_noisy_labels,head,14,0.8235294222831726,894
232,0232,199,179,20,179,20,covered_noisy_labels,head,1,0.05000000074505806,1074
233,0233,230,207,23,207,23,covered_noisy_labels,head,16,0.695652186870575,1242
234,0234,231,208,23,208,23,covered_noisy_labels,head,16,0.695652186870575,1248
235,0235,225,203,22,203,22,covered_noisy_labels,head,14,0.6363636255264282,1218
236,0236,218,196,22,196,22,covered_noisy_labels,head,5,0.22727273404598236,1176
237,0237,151,136,15,136,15,covered_noisy_labels,head,7,0.46666666865348816,816
238,0238,181,163,18,163,18,covered_noisy_labels,head,5,0.2777777910232544,978
239,0239,221,199,22,199,22,covered_noisy_labels,head,12,0.5454545617103577,1194
240,0240,234,211,23,214,23,covered_noisy_labels,head,21,0.9130434989929199,1284
241,0241,178,160,18,160,18,covered_noisy_labels,head,12,0.6666666865348816,960
242,0242,186,167,19,167,19,covered_noisy_labels,head,13,0.6842105388641357,1002
243,0243,239,215,24,215,24,covered_noisy_labels,head,11,0.4583333432674408,1290
244,0244,172,155,17,156,17,covered_noisy_labels,head,13,0.7647058963775635,936
245,0245,188,169,19,170,19,covered_noisy_labels,head,12,0.6315789222717285,1020
246,0246,239,215,24,215,24,covered_noisy_labels,head,4,0.1666666716337204,1290
247,0247,223,201,22,201,22,covered_noisy_labels,head,6,0.27272728085517883,1206
248,0248,244,220,24,220,24,covered_noisy_labels,head,23,0.9583333134651184,1320
249,0249,191,172,19,173,19,covered_noisy_labels,head,14,0.7368420958518982,1038
250,0250,190,171,19,173,19,covered_noisy_labels,head,17,0.8947368264198303,1038
251,0251,155,139,16,139,16,covered_noisy_labels,head,16,1.0,834
252,0252,231,208,23,208,23,covered_noisy_labels,head,17,0.739130437374115,1248
253,0253,227,204,23,204,23,covered_noisy_labels,head,21,0.9130434989929199,1224
254,0254,188,169,19,170,19,covered_noisy_labels,head,14,0.7368420958518982,1020
255,0255,172,155,17,155,17,covered_noisy_labels,head,9,0.529411792755127,930
256,0256,158,142,16,142,16,covered_noisy_labels,head,13,0.8125,852
257,0257,230,207,23,207,23,covered_noisy_labels,head,17,0.739130437374115,1242
258,0258,194,175,19,175,19,covered_noisy_labels,head,13,0.6842105388641357,1050
259,0259,239,215,24,216,24,covered_noisy_labels,head,15,0.625,1296
260,0260,219,197,22,197,22,covered_noisy_labels,head,15,0.6818181872367859,1182
261,0261,241,217,24,217,25,covered_noisy_labels,head,25,1.0,1302
262,0262,213,192,21,193,21,covered_noisy_labels,head,14,0.6666666865348816,1158
263,0263,161,145,16,145,16,covered_noisy_labels,head,12,0.75,870
264,0264,158,142,16,142,16,covered_noisy_labels,head,1,0.0625,852
265,0265,227,204,23,204,23,covered_noisy_labels,head,0,0.0,1224
266,0266,173,156,17,157,17,covered_noisy_labels,head,12,0.7058823704719543,942
267,0267,246,221,25,221,25,covered_noisy_labels,head,19,0.7599999904632568,1326
268,0268,177,159,18,159,18,covered_noisy_labels,head,5,0.2777777910232544,954
269,0269,232,209,23,212,23,covered_noisy_labels,head,12,0.52173912525177,1272
270,0270,163,147,16,147,16,covered_noisy_labels,head,3,0.1875,882
271,0271,188,169,19,169,19,covered_noisy_labels,head,14,0.7368420958518982,1014
272,0272,150,135,15,136,15,covered_noisy_labels,head,8,0.5333333611488342,816
273,0273,172,155,17,156,17,covered_noisy_labels,head,8,0.47058823704719543,936
274,0274,159,143,16,143,16,covered_noisy_labels,head,4,0.25,858
275,0275,164,148,16,148,16,covered_noisy_labels,head,10,0.625,888
276,0276,243,219,24,219,24,covered_noisy_labels,head,22,0.9166666865348816,1314
277,0277,237,213,24,214,24,covered_noisy_labels,head,21,0.875,1284
278,0278,162,146,16,146,16,covered_noisy_labels,head,10,0.625,876
279,0279,226,203,23,203,23,covered_noisy_labels,head,15,0.6521739363670349,1218
280,0280,150,135,15,136,15,covered_noisy_labels,head,11,0.7333333492279053,816
281,0281,196,176,20,176,20,covered_noisy_labels,head,18,0.8999999761581421,1056
282,0282,183,165,18,165,18,covered_noisy_labels,head,15,0.8333333134651184,990
283,0283,221,199,22,199,22,covered_noisy_labels,head,21,0.9545454382896423,1194
284,0284,152,137,15,137,15,covered_noisy_labels,head,7,0.46666666865348816,822
285,0285,159,143,16,144,16,covered_noisy_labels,head,12,0.75,864
286,0286,239,215,24,215,24,covered_noisy_labels,head,13,0.5416666865348816,1290
287,0287,236,212,24,212,25,covered_noisy_labels,head,20,0.800000011920929,1272
288,0288,229,206,23,207,23,covered_noisy_labels,head,21,0.9130434989929199,1242
289,0289,222,200,22,200,22,covered_noisy_labels,head,21,0.9545454382896423,1200
290,0290,217,195,22,196,22,covered_noisy_labels,head,14,0.6363636255264282,1176
291,0291,161,145,16,145,16,covered_noisy_labels,head,10,0.625,870
292,0292,223,201,22,201,22,covered_noisy_labels,head,6,0.27272728085517883,1206
293,0293,228,205,23,205,23,covered_noisy_labels,head,20,0.8695651888847351,1230
294,0294,194,175,19,175,19,covered_noisy_labels,head,17,0.8947368264198303,1050
295,0295,236,212,24,212,24,covered_noisy_labels,head,22,0.9166666865348816,1272
296,0296,197,177,20,177,20,covered_noisy_labels,head,17,0.8500000238418579,1062
297,0297,212,191,21,192,21,covered_noisy_labels,head,18,0.8571428656578064,1152
298,0298,193,174,19,174,19,covered_noisy_labels,head,16,0.8421052694320679,1044
299,0299,157,141,16,141,16,covered_noisy_labels,head,14,0.875,846
300,0300,227,204,23,205,23,covered_noisy_labels,head,14,0.6086956262588501,1230
301,0301,165,149,16,149,16,covered_noisy_labels,head,16,1.0,894
302,0302,239,215,24,215,24,covered_noisy_labels,head,22,0.9166666865348816,1290
303,0303,220,198,22,198,22,covered_noisy_labels,head,12,0.5454545617103577,1188
304,0304,145,131,14,131,14,covered_noisy_labels,head,4,0.2857142984867096,786
305,0305,31,28,3,28,3,covered_noisy_labels,middle,0,0.0,168
306,0306,222,200,22,200,22,covered_noisy_labels,head,17,0.7727272510528564,1200
307,0307,175,157,18,159,18,covered_noisy_labels,head,1,0.0555555559694767,954
308,0308,172,155,17,155,17,covered_noisy_labels,head,2,0.11764705926179886,930
309,0309,193,174,19,177,20,covered_noisy_labels,head,14,0.699999988079071,1062
310,0310,230,207,23,207,23,covered_noisy_labels,head,11,0.47826087474823,1242
311,0311,165,149,16,149,16,covered_noisy_labels,head,15,0.9375,894
312,0312,177,159,18,159,18,covered_noisy_labels,head,13,0.7222222089767456,954
313,0313,189,170,19,170,19,covered_noisy_labels,head,6,0.31578946113586426,1020
314,0314,219,197,22,198,22,covered_noisy_labels,head,5,0.22727273404598236,1188
315,0315,197,177,20,177,20,covered_noisy_labels,head,14,0.699999988079071,1062
316,0316,218,196,22,196,22,covered_noisy_labels,head,12,0.5454545617103577,1176
317,0317,153,138,15,138,15,covered_noisy_labels,head,11,0.7333333492279053,828
318,0318,119,107,12,107,12,covered_noisy_labels,head,0,0.0,642
319,0319,216,194,22,194,22,covered_noisy_labels,head,14,0.6363636255264282,1164
320,0320,240,216,24,216,24,covered_noisy_labels,head,16,0.6666666865348816,1296
321,0321,188,169,19,169,19,covered_noisy_labels,head,14,0.7368420958518982,1014
322,0322,188,169,19,169,19,covered_noisy_labels,head,18,0.9473684430122375,1014
323,0323,196,176,20,176,20,covered_noisy_labels,head,19,0.949999988079071,1056
324,0324,124,112,12,112,12,covered_noisy_labels,head,0,0.0,672
325,0325,200,180,20,180,20,covered_noisy_labels,head,19,0.949999988079071,1080
326,0326,188,169,19,170,19,covered_noisy_labels,head,8,0.42105263471603394,1020
327,0327,247,222,25,222,25,covered_noisy_labels,head,17,0.6800000071525574,1332
328,0328,190,171,19,172,19,covered_noisy_labels,head,18,0.9473684430122375,1032
329,0329,235,211,24,211,24,covered_noisy_labels,head,11,0.4583333432674408,1266
330,0330,79,71,8,71,8,covered_noisy_labels,middle,4,0.5,426
331,0331,232,209,23,209,24,covered_noisy_labels,head,17,0.7083333134651184,1254
332,0332,169,152,17,153,17,covered_noisy_labels,head,8,0.47058823704719543,918
333,0333,187,168,19,168,19,covered_noisy_labels,head,14,0.7368420958518982,1008
334,0334,198,178,20,179,21,covered_noisy_labels,head,16,0.761904776096344,1074
335,0335,158,142,16,142,16,covered_noisy_labels,head,8,0.5,852
336,0336,165,149,16,149,16,covered_noisy_labels,head,12,0.75,894
